id,title,content,rating
19782913,Cực kì hài lòng,"Hàng như mô tả, đóng gói kĩ càng, giao đúng hạn.",5
13099310,Cực kì hài lòng,"Nhận hàng sớm hơn 1 tuần 
Rẻ hơn các cửa hàng bên ngoài offline
Hàng VN/A new 
Hiện đang sàu thấy rất Ok
Mau đồ điện tử trên tiki nhiều rồi nên cũng yên tâm.",5
19709968,Cực kì hài lòng,Ok nguyên đai nguyên kiện,5
15491574,Cực kì hài lòng,giao hàng đúng hẹn  đóng gói cẩn thận. hàng chính hàn vn a,5
19842111,Cực kì hài lòng,,5
13236128,Cực kì hài lòng,"Lần thứ 2 mua đồ táo trên tiki rồi, màu hồng cưng lắm, từ 6s+ lên 13 là cả 1 chân trời mới. Mà sao đt tự kích hoạt ngày mua hàng luôn, ko cần liên hệ apple Việt Nam! Như airpods, đỡ ghê hehe",5
17897625,Cực kì hài lòng,"Giao hàng nhanh thần tốc, máy đẹp nguyên seal. Màu xanh blue mình rất ưng. Anh shipper thân thiện. Cảm ơn tiki. Luôn tin tưởng vào chất lượng dịch vụ của Tiki.",5
13249652,Cực kì hài lòng,"Máy mã VN/A, mở máy kích hoạt bảo hành đủ không thiếu ngày nào. Giao hàng đúng hạn. Hiện tại hài lòng về sản phẩm",5
19475791,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, cho kiểm tra hàng khi nhận , chất lượng tuyệt vời",5
13306722,Cực kì hài lòng,"Máy rất đẹp , giao hàng rất nhanh chóng do mua trên tikinow. Chế độ bảo hành thì mua tiki trading là an tâm rồi. Hàng chính hãng. Để dùng thời gian xem chất lượng thế nào rồi đánh giá tiếp.",5
13346017,Cực kì hài lòng,"Hàng nguyên seal, giao hàng nhanh
Cảm ơn Tiki.😍",5
19816954,Cực kì hài lòng,,5
19315734,Cực kì hài lòng,"Giao hàng rất nhanh, đúng sản phẩm và đóng gói rất kỹ. Mua hàng giá trị nên mua trên Tiki Trading",5
19824883,Cực kì hài lòng,Không chỗ nào để chê luôn…best!,5
19814245,Cực kì hài lòng,Iphone vẫn là cái gì đó khác biệt.,5
19243640,Bình thường,Khung viền màn hình không thật sự sát với màn hình khi đem so với hàng còn nguyên seal của Cellphones.,3
19804718,Cực kì hài lòng,,5
13806356,Cực kì hài lòng,"Hàng VNA, imei check ok. Máy nhìn gọn và xịn xò. Rất rất ưng. Mua trả góp không mất phí chuyển đổi, lại còn được giảm thêm 320k do có voucher.",5
19854801,Cực kì hài lòng,"Good, giao nhanh và hàng tốt",5
13438812,Cực kì hài lòng,"Rất nhiều lần mình mua đồ điện tử trên Tiki và đều rất ưng. Sản phẩm iPhone thì khỏi cần review nữa.
Tiki giao hàng nhanh, đóng gói cẩn thận.",5
14095052,Cực kì hài lòng,"Lần đầu mua điện thoại trên tiki mình cũng hơi lo lắng nhưng nhận hàng rất ok,đến nay sử dụng hơn 10 ngày mình rất hài lòng, giá mua tốt hơn ở cửa hàng nhiều. Thanks Tiki.",5
13864528,Cực kì hài lòng,"cùng 1 vị trí trong nhà, thì iphone không kết nối được wifi, trong khi cái HTC android cũ lại bắt được sóng. Xưa giờ iPhone nào cũng bị. Chụp hình đẹp sáng đó, nhưng mà cái vấn nạn iPhone wifi bắt sóng kém quá.",5
18929105,Cực kì hài lòng,Hàng dùng tốt. Màn hình hơi ám vàng nhẹ.,5
17747024,Cực kì hài lòng,Điện thoại chính hãng nguyên seal giá tốt,5
13777718,Cực kì hài lòng,"Mua được giá tốt, áp dụng mã moca thù còn tầm 21tr5 giá khá ổn so với ngoài hàng. Màu xanh này khá đẹp. Đặt hàng lúc 12h trưa thì 2h chiều đã ship, đúng nghĩa giao siêu tốc",5
13904056,Cực kì hài lòng,"Hài lòng nhé cả nhà.có điều sao ko thấy cục sạc,tai phone gì cả.mua tặng người yêu cũ để được nâng cấp thành người yêu mới chứ mình chưa có duyên sở hữu lâu dài!",5
13244181,Cực kì hài lòng,"máy chính hãng, siêu đẹp, siêu ưng, đóng gói kĩ cẩn thận, máy nguyên seal, chưa kích hoạt, lúc đặt hàng cũng hơi lo mà nhận xong thì thấy rất hài lòng nhé. giá mình mua là 22tr790",5
15603816,Hài lòng,"Đã nhận hàng lúc sáng, thấy hộp bên ngoài bị móp méo hơi lo lắng, nhưng bên trong vẫn còn nguyên nha mọi người.",4
14132183,Cực kì hài lòng,"Tiki bán hàng chính hãng, mua ngày Flashsale nên được giá tốt. Lần đầu tiên mua hàng công nghệ giá trị cao online nhưng rất hài lòng",5
15170359,Cực kì hài lòng,"giao hàng nhanh, máy dùng ổn nhưng màn hình hơi vàng, mình tìm hiểu thì đây là do tuỳ từng lô chứ ko phải lỗi, nên đành chỉnh tay để bớt ám vàng 🥲",5
13041607,Cực kì hài lòng,"Máy đặt giao 2h nhanh gọn lẹ, đắt hơn nơi khác tầm 1tr sau khi áp dụng chương trình giảm giá thẻ tín dụng nhưng quan trog là tốc độ ạ :D",5
13934947,Cực kì hài lòng,"Giao hàng sớm hơn dụ kiến ( dự kiến thứ 2 mà thứ 7 đã nhận được). Sản phẩm được đóng gói cẩn thận. Điện thoại đúng như quản cáo( nguyên seal, chính hãng)",5
19643779,Cực kì hài lòng,So far so good! It was for my daughter & she loves it. Thanks!,5
19754671,Cực kì hài lòng,Dùng tốt sau gần 1 năm sử dụng,5
17368908,Cực kì hài lòng,"Giao hàng nhanh, còn nguyên seal, màu xinh xẻo",5
16738485,Cực kì hài lòng,Sản phẩm đẹp tốt mua tiki có mã giảm 1 tr nên rất ok. Tiki trading mong là hàng chính hãng,5
19365909,Cực kì hài lòng,"Dịch vụ giao hàng nhanh, đóng gói cẩn thận và giá rẻ hơn ngoài cửa hàng.",5
19842481,Cực kì hài lòng,Giao hàng nhanh,5
19884429,Hài lòng,,4
13423325,Cực kì hài lòng,Quá chất lượng 👍,5
14087960,Cực kì hài lòng,Mặc dù mình chọn giao thường nhưng đặt tối thì trưa đã nhận được hàng. Hộp đóng gói an toàn và hiện tại xài đang ổn. Lần đầu mua và rất hài lòng.,5
19880938,Cực kì hài lòng,,5
19880708,Cực kì hài lòng,,5
19879206,Cực kì hài lòng,,5
13569183,Rất không hài lòng,Sản phẩm lỗi của nhà sản xuất nhưng Tiki xử lý rất lâu và rườm rà. Hơn 1 tuần rồi vẫn chưa xử lí xong. Rất rất rất rất rất bực mình và khó chịu!!!!!,1
15733400,Rất không hài lòng,"Do lỗi app nên đặt bị sai màu, không hỗ trợ đổi màu dù liên hệ ngay với tổng đài sau khi đặt. Đổ lỗi cho khách hàng chứ không tìm hướng xử lý hỗ trợ khách hàng",1
13552082,Rất không hài lòng,"Hôm nay nghi ngờ mở ra testt áp thì bị mất áp suất => không còn khả năng chống nước nữa, ko biết có bị mở máy k chưa, có bị thay thế linh kiện j bên trong ko",1
19875968,Cực kì hài lòng,,5
13708303,Cực kì hài lòng,Máy chuẩn hàng chính hãng VN/A nguyên seal chưa active. Thời gian giao hàng nhanh. Giá hợp lý có mã giảm giá của grab thanh toán qua ví moca nên rẻ hơn so với các shop,5
14412105,Cực kì hài lòng,"Giao nhanh trong ngày, đóng gói siêu siêu cẩn thận, highly recommend khi mua đồ điện tử giá trị cao trên Tiki 💙💙💙",5
14173241,Cực kì hài lòng,"giao hàng nhanh như tiki trading, giá ổn, hàng chính hãng VN khỏi chê vào đâu được, tính mua ip12 mà trả góp mất phí nên xơi luôn 13 0% lãi suất ko phí ngon ơ",5
19872476,Hài lòng,,4
19633951,Cực kì hài lòng,Đẹp,5
19805076,Cực kì hài lòng,Rất hài lòng,5
13796247,Cực kì hài lòng,"Giao nhanh, đóng gói cẩn thận, team seal nguyên vẹn
Mình mua đợt 12/12 đc giảm giá còn đc áp coupon và khuyến mãi hoàn 3 triệu từ thẻ Sacombank-Tiki nữa 🥰🥰",5
13961786,Hài lòng,"Giá săn sale 12/12 khá ổn cho màu Hồng là 24tr sau khi thanh toán qua ví moca. Hàng giá trị cao nhưng đóng gói quá sơ sài, không có bọc chống sốc. Hi vọng tiki cải thiện để khách hàng an tâm hơn.",4
19808902,Cực kì hài lòng,"Đẹp,mượt",5
18075432,Cực kì hài lòng,"Còn mới nguyên. Sản phẩm chính hãng, giao hàng rất chuyên nghiệp, xài máy rất mướt ,",5
14559629,Cực kì hài lòng,"Đt đẹp, giao hàng tầm 5 ngày. mình săn sale giảm dc 450k còn 21tr5. Xài k ốp hơi nóng tẹo mà chụp ảnh đẹp lắm",5
18523736,Cực kì hài lòng,"Tiki Trading là một gian hàng trực tuyến chuyên bán các sản phẩm chính hãng từ các thương hiệu, được Tiki phân phối và bán hàng trực tiếp đến người tiêu dùng. Có thể hiểu Tiki Trading giống như bất kì một shop online bất kỳ bán đa dạng sản phẩm trên nền tảng sàn thương mại Tiki với giá cả khá cạnh tranh.",5
19313741,Cực kì hài lòng,Máy đẹp xuất sắc. Màn hình hơi bóng nhưng dán paperlike vào là viết và nhìn khá ổn (dán sẽ bớt độ bóng bẩy của màn hình). Vừa nhận hàng xong là Tiki kích hoạt liền ngày bảo hành. Thân hộp và máy đúng số seri.,5
19574649,Cực kì hài lòng,"đóng thùng to và đệm xốp bong bóng chắc chắn, bên trong là hộp ipad. Chú ý khi mở hộp vì ipad nằm sát trên mặt. Hộp gồm cáp + adapter sạc, cổng lightning. Ipad cũng có jack 3.5mm. Kết nối wifi mượt mà. Nếu không chơi game thì mấy ngày mới phải sạc pin. Lần sạc tầm 2,5 tiếng. Không chụp hình thì bộ nhớ 64Gb dư xài (hệ điều hành và file hệ thống sẽ chiếm khoảng 13Gb bộ nhớ). Máy",5
19027536,Hài lòng,"Từng dùng ip7 cam trước rõ nét hơn dù 7MP và đô phân giải thấp hơn , do màn hình lớn cungf độ phân giải thấp nên chụp ảnh portrait mờ , bộ nhớ dùng thêm một số ứng dụng xem trực tuyến,  hạn chế tải , ko mxh , ít chụp mà vẫn khá tốn dùng lượng , 64GB phải dùng tiết chế dữ . Pin m dùng khoảng 4-5 ngày cho k 30p tác vụ nhẹ , cảm ứng vân tay nhạy hơn so với S20ultra , di chuyển ảnh và đa nhiệm đối với người mới dùng MTB như m khá tốt",4
19434582,Cực kì hài lòng,Đúng mẫu máy mình chọn.Giao hàng nhanh.Đóng gói rất cẩn thận .bảo hành 1 năm.💯💯💯💯💯💯💯💯🥰chuẩn chính hãng🫶🏻🥰 10đ không có nhưng❤️🥰,5
19767709,Cực kì hài lòng,Mình mới bắt đầu dùng nên chưa biết chất lượng lâu dài nhưng máy đẹp chắc chắn và dùng khá mượt,5
19787529,Cực kì hài lòng,"Sản phẩm rất tốt, giá cả hợp lý, xài rất mượt, chơi game nặng thì hơi nhanh nóng máy còn dùng bt thì ok, pin dùng được lâu",5
19392463,Cực kì hài lòng,"máy moi 100% nguỳen hộp ,rất hài lòng sản phẫm ,nhân viên giao hàng vui vẽ nhiệt tình .minh mua hàng có giá trị thươfng mua trên tiki",5
19408534,Cực kì hài lòng,"Công nhận sử dụng màn hình tần số quét cao 120hz quen rồi giờ quay ra mấy loại 60hz chóng mặt kinh khủng. Ipad gen 9 giá rẻ hoàn thiện cực tốt, phần mềm ngon phù hợp với các bạn thích vẽ trên màn hình, xem phim cực ổn, lướt web hơi chóng mặt vì tần số quét thấp.",5
18142636,Cực kì hài lòng,"Mua xong mới phát hiện 
có nút homenicator 😁 vẫn chưa phải nhận dạng khuôn mặt
ko full màn hình 😁
so với Gen 10 thì Gen 10 ok hơn

thanks shop , và anh vận chuyển ok lắm",5
18523736,Cực kì hài lòng,"Tiki Trading là một gian hàng trực tuyến chuyên bán các sản phẩm chính hãng từ các thương hiệu, được Tiki phân phối và bán hàng trực tiếp đến người tiêu dùng. Có thể hiểu Tiki Trading giống như bất kì một shop online bất kỳ bán đa dạng sản phẩm trên nền tảng sàn thương mại Tiki với giá cả khá cạnh tranh.",5
19313741,Cực kì hài lòng,Máy đẹp xuất sắc. Màn hình hơi bóng nhưng dán paperlike vào là viết và nhìn khá ổn (dán sẽ bớt độ bóng bẩy của màn hình). Vừa nhận hàng xong là Tiki kích hoạt liền ngày bảo hành. Thân hộp và máy đúng số seri.,5
19574649,Cực kì hài lòng,"đóng thùng to và đệm xốp bong bóng chắc chắn, bên trong là hộp ipad. Chú ý khi mở hộp vì ipad nằm sát trên mặt. Hộp gồm cáp + adapter sạc, cổng lightning. Ipad cũng có jack 3.5mm. Kết nối wifi mượt mà. Nếu không chơi game thì mấy ngày mới phải sạc pin. Lần sạc tầm 2,5 tiếng. Không chụp hình thì bộ nhớ 64Gb dư xài (hệ điều hành và file hệ thống sẽ chiếm khoảng 13Gb bộ nhớ). Máy",5
19027536,Hài lòng,"Từng dùng ip7 cam trước rõ nét hơn dù 7MP và đô phân giải thấp hơn , do màn hình lớn cungf độ phân giải thấp nên chụp ảnh portrait mờ , bộ nhớ dùng thêm một số ứng dụng xem trực tuyến,  hạn chế tải , ko mxh , ít chụp mà vẫn khá tốn dùng lượng , 64GB phải dùng tiết chế dữ . Pin m dùng khoảng 4-5 ngày cho k 30p tác vụ nhẹ , cảm ứng vân tay nhạy hơn so với S20ultra , di chuyển ảnh và đa nhiệm đối với người mới dùng MTB như m khá tốt",4
19434582,Cực kì hài lòng,Đúng mẫu máy mình chọn.Giao hàng nhanh.Đóng gói rất cẩn thận .bảo hành 1 năm.💯💯💯💯💯💯💯💯🥰chuẩn chính hãng🫶🏻🥰 10đ không có nhưng❤️🥰,5
19767709,Cực kì hài lòng,Mình mới bắt đầu dùng nên chưa biết chất lượng lâu dài nhưng máy đẹp chắc chắn và dùng khá mượt,5
19787529,Cực kì hài lòng,"Sản phẩm rất tốt, giá cả hợp lý, xài rất mượt, chơi game nặng thì hơi nhanh nóng máy còn dùng bt thì ok, pin dùng được lâu",5
19392463,Cực kì hài lòng,"máy moi 100% nguỳen hộp ,rất hài lòng sản phẫm ,nhân viên giao hàng vui vẽ nhiệt tình .minh mua hàng có giá trị thươfng mua trên tiki",5
19408534,Cực kì hài lòng,"Công nhận sử dụng màn hình tần số quét cao 120hz quen rồi giờ quay ra mấy loại 60hz chóng mặt kinh khủng. Ipad gen 9 giá rẻ hoàn thiện cực tốt, phần mềm ngon phù hợp với các bạn thích vẽ trên màn hình, xem phim cực ổn, lướt web hơi chóng mặt vì tần số quét thấp.",5
18142636,Cực kì hài lòng,"Mua xong mới phát hiện 
có nút homenicator 😁 vẫn chưa phải nhận dạng khuôn mặt
ko full màn hình 😁
so với Gen 10 thì Gen 10 ok hơn

thanks shop , và anh vận chuyển ok lắm",5
17452387,Rất không hài lòng,"Tiki lừa khách hàng, rõ ràng để tặng Astra trị giá hơn 400k, mà mua xong thì k đc tặng, gọi điện thoại hỏi thì bảo thiếu điều kiện (thiếu điều kiện thì để tặng làm gì) rõ ràng trong trang bán hàng để tặng (hình đính kèm), k thấy tặng thì mình đã mua bên *** rồi hàng chính hãng mà giá cũng tốt hơn! Anh Em lưu ý cân nhắc, đừng để bị lừa giống như mình",1
18193220,Cực kì hài lòng,"Hàng Ok,săn sale ngày 11/11/2022.sp.chưa active,đóng gói kỹ lưỡng..
Giao hàng nhanh,phải có mã OTP mới được nhận hàng.
Sẽ tiếp tục ung ho Tiki Trading",5
19464304,Cực kì hài lòng,"mình xài 2 tuần rồi mới comment, máy rất ok, giá bình dân, tiện cho việc học, làm việc. gói ghém nhu cầu của minhf theo dung lượng 64g thì máy này rất ok
ai hay lưu trữ hình, đồ hoạ thì dung lượng này sẽ là 1 vấn đề lớn đó.",5
18794849,Cực kì hài lòng,"Mua tự thưởng cho bản thân ngày 14/2. Nhân viên rất nhiệt tình, máy set up rất okila, xài được 1 ngày rồi mới đánh giá. Mua giá 7290k nên khá ưng, giao hỏa tốc 2h",5
18370766,Cực kì hài lòng,"Đẹp tuyệt. Đóng gói cẩn thận. Mới đặt chiều qua, lại còn quá giờ hành chính mà trưa nay đã nhận được rồi. Ship nhanh thật lợi hại",5
19720347,Cực kì hài lòng,"Máy xịn, mượt, camera nét. Tiki đóng hàng siêu cẩn thận, ship cũng ship cẩn thận, thùng bè nhìn nghiêm chỉnh, nguyên trạng",5
18798907,Cực kì hài lòng,Ok! Khớp với mô tả. Mua cho người lớn xem giải trí youtube và tin tức rất phù hợp,5
18154014,Cực kì hài lòng,"Giao hàng nhanh, đóng gói kỹ.. sản phẩm nhìn qua ổn áp, check bảo hành ổn
Giờ sử dụng xem sao đã",5
18990821,Hài lòng,"máy mình nhận được nguyên seal, giao hàng nhanh. Tuy nhiên, khi dùng thì nửa bên phải của máy rất nóng trong khi mình chỉ dùng để take notes. ko biết là vấn đề gì vậy ạ? bên trái vẫn bình thường ko nóng ạ.",4
19658145,Cực kì hài lòng,"Giá của tiki rất oke luôn, săn sale được em ipad này giá rất tốt. Đóng gói hàng rất cẩn thận, shipper nhiệt tình.",5
18186360,Cực kì hài lòng,"Chuẩn hàng.
Đóng gói tốt, shiper thân thiện và cẩn trọng.
Cảm ơn TIKi , cảm ơn shiper",5
15208824,Cực kì hài lòng,"Tiki đóng cái thùng siêu khủng luôn. Giao hàng nhanh, đặt ngày trước ngày sau nhận được máy rồi. Máy rất đẹp, đủ cho mấy bạn nhỏ học.",5
19841841,Rất không hài lòng,"Máy vừa bóc seal mà màn cạnh bên trái bị bầm đen, bên phải thì bình thường",1
17599333,Cực kì hài lòng,"Hài lần lòng về chất lượng hình ảnh và âm thanh. Tiki giao hàng nhanh, đóng gói cẩn thận",5
19406849,Cực kì hài lòng,Chất lượng tốt .,5
18189549,Cực kì hài lòng,"Hàng chuẩn, giao nhanh, mình mua được giá 7tr1 cũng rẻ rồi. Cáp sạc xịn pass lại cũng đỡ được vài trăm.",5
19049691,Cực kì hài lòng,Giao hàng nhanh. Đúng mẫu. Dùng oke ạ,5
18128234,Cực kì hài lòng,"Good, đóng gói cẩn thận, nguyên seal, bảo hành đến tháng 11/2023",5
14826863,Cực kì hài lòng,"Tikinow giao hàng siêu nhanh, đóng gói hộp rất cẩn thận.
Hàng chính hãng của Apple VN, mã ZA nha mọi người. Yên tâm là có bảo hành chính hãng tại VN.
Máy nguyên seal đầy đủ phụ kiện nên ko lo",5
19267318,Cực kì hài lòng,"Mua màn hình lớn cho dễ nhìn sau khi xài dòng mini, pin lâu, rất ok cho những ai không cần cấu hình quá mạnh mà chỉ cần lướt Web coi video chơi game bình thường, ai muốn nhẹ hơn có thể mua con air",5
18865995,Cực kì hài lòng,"Mình muốn pass lại máy do mua dư. Mình mới mua 22/02, mới sạc 1 lần duy nhất, 6tr7 kèm ốp luôn ạ. Có gì liên hệ mình qua zalo: ***. Mình có thể chụp gửi tình trạng máy ạ.",5
18614754,Cực kì hài lòng,Mua kèm mấy cái móc khoá thế là cấc ông thánh tưởng đồ bình thường nên quăng quật như đúng r. Rõ rang máy có tem niêm phong hàng dễ vỡ rồi.,5
18804386,Cực kì hài lòng,"Giao hàng rất nhanh, vỏ hộp không bị bóp méo, máy như miêu tả",5
18196234,Cực kì hài lòng,"Săn sale với ưu đãi thanh toán.còn 7t3 quá ngon trong tầm giá , nhận hành nhanh chóng, ipad xài tốt ko vde gì , nên mua nha mn",5
18918972,Cực kì hài lòng,"Giao hàng nhanh, đóng gói tốt, xuất hoá đơn điện tử đầy đủ, thấy mấy lần mua có tem niêm phong nhưng đợt này không có",5
14618423,Cực kì hài lòng,"Hàng chính hãng, giá tốt, giao siêu nhanh, chất lượng miễn bàn, có đủ sạc nhanh và cáp,mn cứ săn sale là tiết kiệm được 1 khoản tiền..",5
14737712,Rất không hài lòng,"tôi đăng ky mua trả góp và tốn thêm 320k tiền quy đổi qua trả góp home credit
sao hôm nay tôi gọi home credit thì nhân viên bên đoa nói bên tiki chưa qui đổi qua trả góp cho tôi
vấn đề thứ 2 là tôi đặt mua ipad gen 9 có sử dụng LTE , mà sao khi nhận máy thì máy ko có khe gắn sim làm sao sử dụng được sim 4g
tiki làm ăn như vậy sao",1
18814320,Cực kì hài lòng,"Rất đẹp , ok .",5
19821194,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận",5
18508377,Cực kì hài lòng,"Giao hàng nhanh, chính hảng apple, giá rẻ. Mua cho hssv học tập rất ổn. Chỉ cái màn hình thua các mtb android cùng tầm giá nhưng về os, app, đồng bộ với macbook + iphone + watch thì quá tuyệt với mức giá 7tr190k",5
19554449,Rất không hài lòng,"Mình muốn mua iPad có sim 4g hoặc esim nên nhờ tiki tư vấn, vậy mà chuyển link cho mình mua nhầm loại chỉ có wi, đau lòng quá, không lẽ đánh 1 sao",1
15690305,Cực kì hài lòng,"máy rat đẹp, ngoài ra mình tải thêm tbooks tải ebook miễn phí , camera cũng rất tốt",5
15048725,Rất không hài lòng,"Đánh giá 1 sao vì shipper quá bố láo. Shipper khó chịu với khách vì phải ship sáng chủ nhật, bắt khách lần sau đặt tối thứ 7. Láo hết chỗ nói. Việc khách đặt giao nhanh là quyền của khách, ông *** muốn ship thì cho người khác làm.",1
19769438,Cực kì hài lòng,"Nhiều lần mua đồ điện tử trên Tiki, lần nào cũng làm mình hài lòng, giao đúng hẹn, hàng nguyên seal, rất tốt",5
18030821,Cực kì hài lòng,"Máy nguyên seal, đóng gói kỹ không móp méo, máy đẹp, đầy đủ phụ kiện. Xuất hoá đơn VAT hôm sau là có qua email để tiện bảo hành sau này.",5
18409231,Hài lòng,"máy đến thời điểm này vẫn đang ổn chưa có dấu hiệu lỗi lầm gì, được active online trước 1 ngày. nhưng đến hôm nay mình vẫn chưa nhận được hoá đơn điện tử, mong tiki sớm phản hồi giúp mình",4
19878804,Cực kì hài lòng,"giao nhanh đến bất ngờ, shiper thân thiện. Mua đồ giá trị cao trên Tiki khá tin tưởng",5
19252868,Cực kì hài lòng,"màu này nhìn sang , được tặng 3 tháng sử dung Apple TV",5
18978561,Cực kì hài lòng,"Máy xài ok, chỉ có một điểm trừ là chụp hình không nét. Còn ngoài ra thì đều rất hài lòng, chẳng khác gì điện thoại iphone phiên bản to.",5
19846888,Cực kì hài lòng,"10 điểm, máy dùng tốt. Mua về học tập làm việc thao tác cơ bản thì máy này quá tốt.",5
16305765,Hài lòng,"Giao hàng nhanh 2h là có. Đóng gói rất chắc chắn và có mã OTP cho hàng giá trị cao nên rất an tâm khi đặt. Ipad mượt mà , chạy ổn. Tương thích với Apple pencil 1 luôn. Rất hài lòng về dịch vụ của Tiki.",5
19468291,Bình thường,"Giao hàng quá chậm, nhân viên xử lý thông tin nhắn tin cho qua chuyện, cũng chẳng giải quyết được gì",3
19724962,Cực kì hài lòng,Hàng nguyên hộp chưa kích hoạt.,5
14927908,Cực kì hài lòng,"Mình xài 1 tháng rồi, mọi thứ đều ổn, check imei bảo hành 1 năm. Mùa đông cứ ôm trên giường viết viết thôi, thoải mái hơn ôm lap. Viết xong thấy chữ viết m í ẹ thật. Suốt ngày đánh máy nên chữ cũng mất nết đi.",5
18280279,Cực kì hài lòng,"Sp dùng ổn, hàng chính hãng, sẽ tiếp tục mua hàng",5
19133911,Cực kì hài lòng,Sử dụng tốt,5
19361668,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5
15128293,Cực kì hài lòng,"Máy nguyên seal, lần đầu mua hàng điện tử vs giá trị cao qua mạng cũng khá lo, nhưng thấy nhiều ng và nx tốt nên cũng liều 1 lần vì trời mưa rét nên lười ra shop mua.",5
19595993,Cực kì hài lòng,Giao hàng quá nhanh. Tầm 24h là có dù mình ở Long An. Chính hãng nguyên seal,5
18199649,Cực kì hài lòng,"Hộp hơi móp góc, nhưng ko ảnh hưởng ji máy, tiki đóng gói kĩ, giá tốt so với các shop bên ngoài, hiện tại dùng chưa có vấn đề ji, hi vọng bền",5
19214157,Cực kì hài lòng,Quên xuất hóa đơn onl rùi hong biết mốt cần bảo hành thì shao 🥹,5
19791653,Hài lòng,"Máy dùng tốt, tuy vậy do ko cẩn thận ngồi xuống trúng máy nên máy bị cong.",4
16132652,Cực kì hài lòng,"Hàng nguyên seal, do FPT phân phối, giao hàng siêu nhanh 2h, thanks Tiki nhé!",5
19680825,Cực kì hài lòng,"Mua hàng của tiki bao yên tâm, hàng chính hãng, nguyên seal , giao siêu tốc trong ngày",5
19118517,Cực kì hài lòng,"Hàng giao nhanh chóng, bảo hành Apple đến tận tháng 4 năm sau. Mua trên tiki công nhận sướng thật",5
19216274,Cực kì hài lòng,"Máy to đẹp hơn con ipad gen 6 mình mua đã lâu.Giá cũng khá mềm ,tầm 7tr cho sản phẩm của nhà Táo thì cũng đáng để mua đó",5
14879590,Cực kì hài lòng,"Giao hàng nhanh, gói hàng kỹ. Sản phẩm đúng như mong đợi. 
Mua từ Tiki giá tốt hơn các nhà bán lẻ khác rất nhiều.",5
14163397,Cực kì hài lòng,"Giao hàng nhanh, chuẩn hàng chính hãng.

Tiki gửi hoá đơn điện tử rất nhanh và hoá đơn có đầy đủ thông tin sản phẩm, số IMEI/serial phục vụ BH khi cần thiết, điểm đáng tiền hơn rất nhiều so với sàn TMĐT khác trên thị trường.",5
19655707,Cực kì hài lòng,Giao hàng rất nhanh chóng trong ngày hàng chính hãng Apple đóng gói rất kỹ luôn nghe,5
18182446,Cực kì hài lòng,"Rất ưng, giao nhanh, máy mới cứng ngon lành. Cực kì yên tâm khi mua đồ công nghệ trên Tiki",5
14752860,Rất không hài lòng,Rõ ràng ghi thích ứng với apple pencil 2 bây giờ tui mua apple pencil 2 cùng lúc với ipad thì không kết nối được. Tiki ghi mô tả sản phẩm kiểu gì vậy. Giờ làm gì với cái pencil 2 :),1
19829862,Cực kì hài lòng,"Máy đẹp, còn nguyên siêu, giao hàng nhanh chóng",5
18528247,Cực kì hài lòng,"Tiki ship nhanh. Đóng gói cẩn thận. Máy mới nguyên seal. Sử dụng chưa thấy lỗi lầm gì. Máy mượt, pin trâu.",5
18940882,Cực kì hài lòng,Gói hàng hơi không chắc cho lắm hộp bị móp một chút,5
19342921,Cực kì hài lòng,"Đúng chuẩn Apple. Ipad mới tinh, hàng của Tiki Trading phân phối nên chất lượng cực kỳ ổn, yên tâm.",5
19841806,Cực kì hài lòng,"Máy chạy mượt, pin tốt xài cả ngày",5
19453066,Hài lòng,"Giao hàng nhanh đóng gói cẩn thận, chất lượng sản phẩm cầm thời gian để đánh giá thêm",4
14801401,Cực kì hài lòng,Máy ổn và đẹp. Duy nhất 1 điểm máy minh bên dưới màn có một vết đen nhỏ k thể lấy đc nhưng mình cũng dể tính nên nó cũng ảnh hưởng mình mấy. (Như hình cái chấm đen),5
19679822,Cực kì hài lòng,"Ipad giá rẻ so với thị trường, giao nhanh, đóng gói cẩn thận",5
15327512,Cực kì hài lòng,"Ipad nhẹ, đẹp, nhạy và mua được gía rẩt tốt khi sử dụng thêm khuyến mãi thẻ.  giao hàng siêu nhanh. Sẽ tiếp tục ủng hộ Tiki",5
19290675,Cực kì hài lòng,"- giao cực nhanh , sản phẩm nguyên seal chất lượng
Tiki 10 điểm",5
18352558,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5
15342097,Rất không hài lòng,"Chưa đánh giá gì hết tính out ra chụp hình thì đã tự nhảy 5 sao, ghét quá sửa lại 1 sao.",1
18647345,Cực kì hài lòng,Ngon bổ rẻ ship siêu nhanh. Mỗi tội đặt màu trắng lại giao đen nhưng thôi ko sao đen càng đẹp,5
18539456,Cực kì hài lòng,Máy mới nguyên seal chất lượng apple khỏi bàn. Tiki giao hàng nhanh như gió. Xin cảm ơn ................,5
19674647,Cực kì hài lòng,Đóng gói ok sản phẩm rất tốt. Nên mua ở tiki uy tín nha mn,5
